timestamp,unit_id,temperature_sensor,pressure_sensor,vibration_sensor,current_sensor,humidity_sensor,case_temperature,defrost_cycle_status,active_setpoint,control_temperature,alarm_high_setpoint,alarm_low_setpoint,suction_pressure,discharge_pressure,power_consumption,ambient_temperature,door_open,compressor_runtime,energy_efficiency,temp_deviation,pressure_drift,vibration_ratio,current_overload,high_temp_alarm,low_temp_alarm,defrost_impact,failure_type,anomaly,anomaly_flag
2026-04-15 06:08:24.899737,0.0,0.2804111683306268,0.3329920972566893,0.4948982487558486,0.8071818960228645,0.1118355596091538,0.2576463242511094,0,0.3204662972480689,0.3134589999486931,0.3204662972480689,0.3204662972480689,0.3971750221090677,0.3949572239093553,0.7468014112560463,0.6006935755667253,1.0,0.793939393939394,0.0393403696166885,0.3799236527793006,0.5488158004915696,0.3634484810054838,0.8172514680731173,0,0,0.0,1.0,-1,1
2026-04-15 06:38:24.899737,0.0,0.1039726156635121,0.1936508492345154,0.5743775287727565,0.5467371736972717,0.6862202726488642,0.3319948544830842,1,0.4865440340550159,0.6030956869881648,0.486544034055016,0.4865440340550159,0.2711110006297903,0.1400466140234524,0.9166824583497528,0.2667311640121877,0.0,0.8303030303030303,0.0104182773300786,0.1913332047143698,0.43198858502334,0.5260768772383753,0.5537351724123839,1,0,0.245202296134923,0.0,-1,1
2026-04-15 08:03:24.899737,0.0,0.0705967730362915,0.1955312251323149,0.3893519889891824,0.3150852263588114,0.9451643971793472,0.2867108561323922,1,0.9166274275487826,0.8974159048524136,0.9166274275487828,0.9166274275487823,0.4373786105423596,0.1775196071622797,0.5100398302286063,0.5290674007426097,0.0,0.9333333333333332,0.0222686166190844,0.0702128091348065,0.4611799416119719,0.5614541872425799,0.3193512213760767,0,0,0.2108903152422326,0.0,-1,1
2026-04-15 08:53:24.899737,0.0,0.3698113898315797,0.5563993808844887,0.5181617353486274,0.4850874746765852,0.6113808060776333,0.0962890525781963,0,0.3260519319622618,0.2740851184557387,0.3260519319622619,0.3260519319622619,0.2345296636465419,0.4240754364616865,0.7866679352591979,0.3555530717957502,0.0,0.993939393939394,0.014240012585095,0.4562481412615188,0.7352426698638077,0.5268766902754135,0.4913584032866074,0,0,0.0,0.5,-1,1
2026-04-15 09:53:24.899737,0.0,0.6702921401830504,0.462217083296065,0.1181792726067119,0.0395551586129053,0.6356217308766177,0.5523019481899315,0,0.2067429312312667,0.3238252183670167,0.2067429312312667,0.2067429312312668,0.6798171205922001,0.4282568446276018,0.0691723891969017,0.4983025666390794,1.0,0.0,0.5661864057756253,0.7423754705185953,0.5913103239156151,0.5935090433661449,0.0405716702021291,1,0,0.0,0.0,-1,1
2026-04-15 10:28:24.899737,0.0,0.4829740084110066,0.4841900018267768,0.107730280403564,0.0118930979130114,0.0762954790116947,0.5832485352084368,1,0.7989754474314493,0.7367762017446973,0.7989754474314499,0.7989754474314494,0.6398164518953848,0.6882363461269279,0.0217978031922131,0.6584676081994099,1.0,0.0,0.6308031845379684,0.4530138354011046,0.5818943240805607,0.7232695138598332,0.0125833750242157,1,0,0.6348340633835221,0.0,-1,1
2026-04-15 10:48:24.899737,0.0,0.4442927834770314,0.4494295981742158,0.0629337338137457,0.0175553084525598,0.1133938053246961,0.5454047331877304,1,0.1574347803514394,0.2714416078697767,0.1574347803514393,0.1574347803514395,0.7268189550789579,0.7445104039065407,0.0328545063508785,0.328040481767978,0.0,0.0,0.5328978438842633,0.5569727064077604,0.4880524453036035,0.4009865124609124,0.0183123632460145,1,0,0.595067892813256,0.0,-1,1
2026-04-15 11:43:24.899737,0.0,0.6156645367457452,0.4071903767000049,0.0643472007853061,0.0208770981704457,0.7798601588885108,0.5135909342048114,0,0.1785732394472957,0.2810917059745348,0.1785732394472958,0.1785732394472957,0.5978509024079104,0.4059831626185075,0.0380373483537943,0.2730252558264073,1.0,0.0,0.6651768736688165,0.7010437864798617,0.4818308326642219,0.3967987752061785,0.0216733287269232,1,0,0.0,0.0,-1,1
2026-04-15 13:03:24.899737,0.0,0.1668801861229764,0.313116302371498,0.6162515708703526,0.9878002920646198,0.6406251281490587,0.1605330832078466,0,0.95087084027176,0.8480587701325525,0.9508708402717608,0.95087084027176,0.5112020052106061,0.6944077846804975,0.9098783829407002,0.4086257278034031,0.0,0.0181818181818181,0.0176098477207131,0.1463637397840358,0.5325307822551971,0.372299026062908,1.0,0,0,0.0,1.0,-1,1
2026-04-15 13:48:24.899737,0.0,0.5453264333615256,0.3783018540865299,0.1008567177664848,0.0249011316861437,0.964885327768614,0.6839276092266207,1,0.3832631674087143,0.4229166354757082,0.3832631674087143,0.3832631674087143,0.598674909554922,0.5781086607020036,0.0465854623276518,0.308615266789679,1.0,0.0,0.5608881745026266,0.5961805652730814,0.4911458585985087,0.58541173106179,0.0257448199677622,1,0,0.6989353727470271,0.0,-1,1
2026-04-15 13:58:24.899737,0.0,0.6523413909193342,0.5290597139404727,0.1756365864673905,0.1001454841732961,0.7553697849964613,0.5135051933719468,0,0.8742781054574785,0.7258539046587988,0.8742781054574789,0.8742781054574786,0.7762169469305071,0.7757157076007579,0.1679253722073507,0.6825817272747225,1.0,0.0,0.3300395510188132,0.583737925690031,0.5512527549145848,0.5704397851647728,0.1018765720714464,1,0,0.0,0.0,-1,1
2026-04-15 15:43:24.899737,0.0,0.2545825422101051,0.3421945373628774,0.4546043472294254,0.4172273649423056,0.7479749617586158,0.3799232586112154,1,0.969639617648028,0.8094705069881346,0.9696396176480284,0.969639617648028,0.61995023674424,0.422977438759244,0.7087071223997194,0.5355619169569286,1.0,0.0666666666666666,0.0383900723818769,0.2183904325428677,0.6055296929225464,0.5264451754477597,0.4226979805272899,0,0,0.4000365869013088,0.0,-1,1
2026-04-15 19:13:24.899737,0.0,0.3600398646187975,0.4612138645982768,0.5258144331958893,0.5507856789368537,0.8525139551480867,0.3467081854518382,1,0.0383506915425259,0.1377991291334124,0.038350691542526,0.0383506915425259,0.2538103654694383,0.196520792464419,0.882610823428483,0.6214676813715216,0.0,0.0242424242424242,0.0103940919572305,0.509437569563453,0.6286344421496095,0.4883422632574057,0.557831423986121,1,0,0.5084518162004253,0.5,-1,1
2026-04-15 21:38:24.899737,0.0,0.602333766374393,0.4558669802893549,0.122298463366263,0.3815540335499321,0.3752615172575726,0.5262269624787967,0,0.773849388291152,0.6867056808435413,0.7738493882911517,0.7738493882911521,0.7726663141851673,0.4480495610645181,0.0575237329389975,0.5195600969526206,0.0,0.0,0.5609169719080053,0.5618995442643278,0.4005250215025313,0.2267570075756126,0.3866039331668522,1,0,0.0,1.0,-1,1
2026-04-15 21:43:24.899737,0.0,0.9758006877294926,0.8528254776788797,0.101517052452767,0.0637785419719372,0.5743254590091451,0.4965505547837602,0,0.6457518038386879,0.6321451846580127,0.645751803838688,0.6457518038386879,0.65420053714515,0.6484444344594382,0.1127752387268058,0.4158805682234157,1.0,0.0,0.3822520052158694,0.9131990464596124,0.7648337215461327,0.4342510554901698,0.0650807337536722,1,0,0.0,0.5,-1,1
2026-04-15 22:48:24.899737,0.0,0.6064632341388224,0.4528064693502962,0.143428047652884,0.0759842338162461,0.2722428637319836,0.6512905625318435,1,0.5628897288280009,0.5815120831391475,0.5628897288280015,0.562889728828001,0.6558472882509636,0.4423372019753113,0.1318832402162378,0.4872534412633098,1.0,0.0,0.3642791607924259,0.6106950276968603,0.5641999281703866,0.5457815180554525,0.0774303742918581,1,0,0.7617869616504326,0.0,-1,1
2026-04-16 03:08:24.899737,0.0,0.4432271112403733,0.425284012983198,0.1143682932256003,0.1043469703090749,0.7316757448093665,0.6224314794888014,1,0.9153207550260152,0.8167462844954888,0.9153207550260156,0.9153207550260154,0.518911212654015,0.5209041110396462,0.1738066722617487,0.6758502249430696,0.0,0.0,0.2322868293480409,0.3936119612380341,0.6185285980321362,0.3894167211288361,0.1061276087324475,1,0,0.5939723301983884,0.75,-1,1
2026-04-16 03:38:24.899737,0.0,0.5023034109456815,0.4833453143426478,0.0643706504616769,0.0145158932340853,0.1694708399081776,0.5834619305426699,1,0.2702766901500967,0.3200264217349888,0.2702766901500966,0.2702766901500967,0.8318387529613305,0.7871985155899313,0.0267647488866524,0.5232370274303568,0.0,0.0,0.6211235796459235,0.5830902323069389,0.5802789659498067,0.4226467624550662,0.0152371024682361,1,0,0.6547056243159186,0.0,-1,1
2026-04-16 03:58:24.899737,0.0,0.6456167690042812,0.5035495952119682,0.1439837359351309,0.0716978754421492,0.5476704981559155,0.5085614456570078,0,0.2439524032837058,0.2698373644962452,0.2439524032837057,0.2439524032837058,0.8368890313820558,0.8103812947091358,0.1217285099603601,0.6155957596923378,1.0,0.0,0.4041380462894848,0.7130036505530635,0.6425027317552894,0.5622248928460231,0.0730934644457668,1,0,0.0,0.0,-1,1
2026-04-16 04:43:24.899737,0.0,0.7364417404631322,0.6056619976451842,0.1067015005885462,0.0163950779875012,0.2316029101287737,0.3407574712457378,0,0.0267902503879052,0.0957598030638904,0.0267902503879051,0.0267902503879052,0.4333054188193279,0.551866112893673,0.0259901439288201,0.6955389664793983,0.0,0.0,0.5124309685717842,0.8383048128754672,0.6279175460487133,0.678167745938384,0.0171384495205416,1,0,0.0,0.5,-1,1
2026-04-16 04:53:24.899737,0.0,0.4001379724880042,0.3369795954599288,0.1088101360660792,0.05291422704136,0.3255003564316716,0.6700077723074596,1,0.91817966108556,0.8818707670039315,0.9181796610855602,0.9181796610855602,0.5292005916159126,0.2891655878480894,0.0823973437991579,0.518347446233014,0.0,0.0,0.3400243701104676,0.3556353136126426,0.3350490724213952,0.4959843547132636,0.0540882897531436,1,0,0.5496746109747256,0.75,-1,1
2026-04-16 07:08:24.899737,0.0,0.1220910589434333,0.2903695182483425,0.4959378275177608,0.4212353469869603,0.7484646210042951,0.3576697341139155,1,0.5167227915735645,0.5623516455017613,0.5167227915735644,0.5167227915735646,0.3941241766919274,0.3299696072551641,0.6823621423645503,0.8488892884475283,0.0,0.1515151515151515,0.0211097287704504,0.2005760857273461,0.5021321473342795,0.5609723734052073,0.4267532309929215,1,0,0.2638289323690874,0.75,-1,1
2026-04-16 07:23:24.899737,0.0,0.1280282156316741,0.1653458127044063,0.5417250126303191,0.5199384786480414,0.8999641874433217,0.3280128899293862,1,0.0232669995130646,0.1778859889559804,0.0232669995130645,0.0232669995130647,0.1972307039898813,0.5141441057061407,0.8176419389406627,0.2157419033365432,0.0,0.1696969696969697,0.0162735877648554,0.3114860823967174,0.3581589282529794,0.5201591554456629,0.52662042504927,1,0,0.2699326166751034,0.0,-1,1
2026-04-16 07:38:24.899737,0.0,0.2099586424974202,0.250890639400771,0.4633410791981776,0.4239609904374195,0.1759624619174478,0.3806884239841337,1,0.7290804185830867,0.6250482680645413,0.7290804185830868,0.7290804185830868,0.4361519570873038,0.300690080322092,0.6731085341234632,0.4289084964067013,1.0,0.1878787878787878,0.0344182551131765,0.2312544178577824,0.4696996513994542,0.528711546856978,0.4295110195130476,1,0,0.3541610591610677,0.0,-1,1
2026-04-16 08:48:24.899737,0.0,0.2402242071980516,0.2813688752847767,0.0867438488322314,0.0067561143118422,0.2256859681464011,0.4120431671615512,1,0.9689891117280476,0.8546570943363384,0.968989111728048,0.9689891117280478,0.4728033760539225,0.5200436421126269,0.0147110202139185,0.6120392533101726,1.0,0.0,0.4047422043130586,0.2060793057871741,0.424566944659209,0.6229178669083373,0.0073858080420069,1,0,0.3852755238747645,0.0,-1,1
2026-04-16 09:03:24.899737,0.0,0.5615308325850722,0.4148771043718993,0.0847219874052953,0.0512227196379048,0.5976824432929837,0.6584934546182541,1,0.5696018494898786,0.5115411558572046,0.5696018494898787,0.5696018494898786,0.6175418116761473,0.7700293099275131,0.0810628364364086,0.6180554093583039,0.0,0.0,0.4512334870162141,0.5702941766225863,0.5979737734482885,0.4018596672758314,0.0523768334369584,1,0,0.7155942790927321,0.0,-1,1
2026-04-16 10:48:24.899737,0.0,0.6401718247382295,0.5759150106672992,0.1030305468072438,0.0632169972559732,0.4881950332352842,0.5419787376461755,0,0.3699956630263176,0.3736043093697846,0.3699956630263177,0.3699956630263176,0.88772786792835,0.5945408149700735,0.1001138362893208,0.5153963554744367,1.0,0.0,0.4501969885865871,0.6812674937118961,0.6462831490116578,0.4414012923566386,0.0645125664202075,1,0,0.0,0.0,-1,1
2026-04-16 10:58:24.899737,0.0,0.7357656380007038,0.7288641344362419,0.1288441199164157,0.0517207817617857,0.5657707106793433,0.2721153668918635,0,0.0853610672290791,0.1646904586056062,0.0853610672290789,0.0853610672290791,0.5806333314711449,0.5462982810881352,0.091954723260156,0.5470190310295073,0.0,0.0,0.2602559610623796,0.8251651405016445,0.8272365054719362,0.5831397878232335,0.0528807694918805,1,0,0.0,0.5,-1,1
2026-04-16 11:18:24.899737,0.0,0.3117964022308745,0.2901857969180477,0.0774955424653169,0.0243458870806033,0.9837925222477024,0.4939002241680088,1,0.7587472751085792,0.7193578902136556,0.7587472751085793,0.7587472751085791,0.3730127670744338,0.643179256100268,0.039401963607204,0.6095030422752172,0.0,0.0,0.3847919246641305,0.3132025783991607,0.5223410777672902,0.4580787836274942,0.0251830270455209,1,0,0.4588552029211671,0.75,-1,1
2026-04-16 12:23:24.899737,0.0,0.463935479358327,0.5539239818853381,0.3128974505306096,0.2013762738255994,0.3475084349739019,0.596798137071754,1,0.7642952124709365,0.6828735734108908,0.7642952124709368,0.7642952124709363,0.8216398311690059,0.6585847466220791,0.0075948021996314,0.6313329717975147,0.0,0.0,0.708118077022255,0.4439379155697507,0.6938902569400144,0.6269018946398092,0.2043012342331052,1,0,0.6152615344626284,0.25,-1,1
2026-04-16 14:23:24.899737,0.0,0.2402506756467065,0.2698216301243556,0.3432444088393884,0.2811280020146084,0.1479761743969843,0.3731345704201548,1,0.2785681263086231,0.3928069386964061,0.2785681263086232,0.2785681263086232,0.522477668942098,0.316841771340548,0.468028022221405,0.4013334381901425,1.0,0.0969696969696969,0.0592223661758589,0.3540792465291804,0.5024386149106704,0.546031559051054,0.2849935200941968,1,0,0.3853027347204846,0.0,-1,1
2026-04-16 20:38:24.899737,0.0,0.3330226420863141,0.41105804695228,0.3853963161717841,0.6307664463155127,0.0617853071230303,0.277272953071129,0,0.8884880106184913,0.762897233203664,0.8884880106184914,0.8884880106184914,0.6766322401222644,0.7832938488209673,0.544885485973128,0.3609080492979784,1.0,0.0242424242424242,0.0663708893650884,0.3038013412089717,0.5526317578730885,0.3560440608804085,0.638755450226817,0,0,0.0,1.0,-1,1
2026-04-16 21:33:24.899737,0.0,0.471202567498545,0.3833247808201516,0.0985038115022968,0.037431031583756,0.9877279455407078,0.6538210824308888,1,0.4440141283399822,0.4390366256864381,0.4440141283399825,0.4440141283399824,0.691417112140055,0.7499771224166514,0.0628202686004545,0.4681129442945895,1.0,0.0,0.4411400500938024,0.5188848370231658,0.4160149473413397,0.5103085491952394,0.0384224921299603,1,0,0.6227324526413143,0.0,-1,1
2026-04-17 01:03:24.899737,0.0,0.3735537870092457,0.2246411999059474,0.1503719019293081,0.0825847195846812,0.7973948901678758,0.6286212400123118,1,0.119285084898001,0.2633408330533416,0.1192850848980011,0.1192850848980011,0.2798259447792812,0.4595478093037526,0.1348879102758816,0.4063144019901765,0.0,0.0,0.2411767060808377,0.5038093442517744,0.4360871034006228,0.547448950035649,0.0841087033581119,1,0,0.5223447822005761,0.75,-1,1
2026-04-17 03:03:24.899737,0.0,0.4943726860384606,0.4703716617966416,0.1186885074697256,0.0132428262860739,0.0033342623383594,0.5952299337311091,1,0.7926777171730207,0.6294544289461347,0.792677717173021,0.7926777171730208,0.7963687586731685,0.5925864533022236,0.0207166692702881,0.5878947817485838,1.0,0.0,0.6495464871546496,0.464247759254258,0.6391984485751953,0.7825781862536907,0.0139490215147326,1,0,0.6465524554350283,0.0,-1,1
2026-04-17 03:18:24.899737,0.0,0.3041402549731102,0.2925336805282028,0.1489542427913591,0.102034611355457,0.4243640460125786,0.7974432997072562,1,0.0074531795835239,0.1497119103446723,0.0074531795835239,0.007453179583524,0.5347449811334277,0.2753576384878688,0.1696568224411804,0.4289749836363177,0.0,0.0,0.1756051111524565,0.4675875402522042,0.4086436039045213,0.4902617261514215,0.1037879788092366,1,0,0.4509843131475622,0.75,-1,1
2026-04-17 04:53:24.899737,0.0,0.2001511348647214,0.2401744442345821,0.4872045708998802,0.4789739227890509,0.2799896180606642,0.5789485018478646,1,0.986412704693837,0.8608944217398858,0.9864127046938372,0.9864127046938372,0.4842665492983466,0.3787924112344707,0.8062094627788748,0.7465453737543977,1.0,0.103030303030303,0.0256617951029383,0.1675963515454873,0.4797820749436848,0.5061910213982072,0.4851727507905713,1,0,0.3440784668425259,0.75,-1,1
2026-04-17 04:58:24.899737,0.0,0.4053330148430853,0.44528938782631,0.1515274675981939,0.0953599681306647,0.2906861765252155,0.5079235416883343,1,0.9932823580839216,0.8757986599799868,0.9932823580839216,0.9932823580839216,0.6010066715842326,0.8124294681165543,0.1618709916976275,0.4855744279884701,0.0,0.0,0.2272675773114673,0.3440434340510941,0.6276557358803516,0.5143099266321258,0.0970346177053958,1,0,0.5550153658439041,0.0,-1,1
2026-04-17 05:28:24.899737,0.0,0.4038243989131509,0.4431408236004048,0.0806161349535035,0.0244687877584685,0.3622003275272372,0.4662411114375839,1,0.992028105798559,0.8618582767547359,0.9920281057985594,0.9920281057985592,0.6828935977476456,0.7397894557659224,0.0450854771096426,0.195477418538689,0.0,0.0,0.4461331238261889,0.3430040894976008,0.498302427894063,0.4749721300245861,0.0253073771612616,1,0,0.5534644356834142,0.0,-1,1
2026-04-17 05:58:24.899737,0.0,0.6827299831679343,0.799910649476526,0.1712226723300475,0.0912520917635159,0.3370465009836143,0.24757665036762,0,0.1239618250443027,0.1598070427806096,0.1239618250443028,0.1239618250443028,0.5841079461058105,0.7981941028759514,0.1607531965551749,0.4037727386393417,0.0,0.0,0.1847045301882706,0.770903064003816,0.8963114900298221,0.58471330714351,0.0928782948064811,1,0,0.0,0.5,-1,1
2026-04-17 09:28:24.899737,0.0,0.7409588023161755,0.8657462890732126,0.1249293364047425,0.0681954432507992,0.2458221700218383,0.5413697004250684,1,0.8409077539501039,0.647668692527189,0.840907753950104,0.840907753950104,0.5984664283289205,0.6866740420050919,0.1201756608262007,0.6710528610593385,0.0,0.0,0.2722198881623766,0.6677329991839531,0.8229952313202505,0.5067023802382525,0.06954972607155,1,0,0.9000549124253786,0.5,-1,1
2026-04-17 11:23:24.899737,0.0,0.1081177080292532,0.0730057902193355,0.5617632452948824,0.5688594017729292,0.4649485606612116,0.377432935043411,1,0.6255272541740459,0.6265365553527744,0.625527254174046,0.6255272541740458,0.2057252985904596,0.0438949993731854,0.917170899595073,0.3849232010612664,0.0,0.0303030303030303,0.0108639872020687,0.1651394561101939,0.2826471118706437,0.5028683422289798,0.5761183005564487,1,0,0.2494636516200951,0.75,-1,1
2026-04-17 11:38:24.899737,0.0,0.147346697671714,0.2360654195967377,0.5245915833667464,0.8578671308422783,0.7115192846629486,0.2961853996374683,1,0.3295388814889477,0.3222556274629089,0.3295388814889477,0.3295388814889478,0.3774008473766499,0.5647432247744062,0.8341641507159185,0.4600131938016552,0.0,0.0484848484848484,0.018023640560619,0.2625948902978059,0.407182793025414,0.3642006024927121,0.8685344628101311,1,0,0.2897929508106982,1.0,-1,1
2026-04-17 11:58:24.899737,0.0,0.4687960076721308,0.5065775584437731,0.5763295797953456,0.5638763079403908,0.2072974594379464,0.0467272818461233,0,0.0972987147122215,0.2196480563868261,0.0972987147122215,0.0972987147122216,0.1844059672997522,0.212095451677468,0.8796371245976322,0.465622300827466,0.0,0.0727272727272727,0.007997335474472,0.5911090780575036,0.7526870622344816,0.5162281438223542,0.5710764382527895,0,0,0.0,0.5,-1,1
2026-04-17 12:33:24.899737,0.0,0.2527637151782637,0.33318179549727,0.5845721464784405,0.5453027865563007,0.07270743911877,0.4353296090047236,1,0.6711048564315677,0.5984045670683907,0.6711048564315678,0.6711048564315676,0.4135551908819548,0.6486620557098504,0.8480814677463934,0.6614781766806217,1.0,0.1151515151515151,0.030043160117236,0.2807978209634056,0.5482269202427152,0.5344655885323931,0.5522838687247648,1,0,0.3981667447205228,0.0,-1,1
2026-04-17 16:18:24.899737,0.0,0.2630981069268411,0.3822684029444194,0.0722711566694918,0.0461705934488671,0.3592638495950153,0.4843882970533766,1,0.0666046609810363,0.1664275989843656,0.066604660981036,0.0666046609810363,0.5994571179367401,0.5910509349027708,0.0787934033085501,0.4569234916733127,0.0,0.0,0.2546417361341169,0.4193207895228261,0.4005130526218057,0.3616545206108415,0.0472651246387996,1,0,0.4087909994000307,0.75,-1,1
2026-04-17 18:08:24.899737,0.0,0.8557854652406757,0.7686224673958701,0.139945849260505,0.0907173545144067,0.6306930766888119,0.3552330233839745,0,0.915696802762043,0.8639383098732561,0.9156968027620432,0.9156968027620432,0.6671759582742451,0.4953843297093914,0.1501493636687254,0.7020823786866193,0.0,0.0,0.2608395010206024,0.7512732545675341,0.7460459943249014,0.4919619851651711,0.0923372510956361,0,0,0.0,0.5,-1,1
2026-04-17 18:33:24.899737,0.0,0.2857622454256511,0.1680511280658794,0.1408398679066438,0.039521853098979,0.3723964154461796,0.5288431138245012,1,0.381877922154505,0.5071375460947357,0.3818779221545052,0.381877922154505,0.3309862796088532,0.2290359885283281,0.0675462356799161,0.4154603134958667,0.0,0.0,0.2913031899075731,0.371401464512593,0.3413677816501302,0.6997467023991152,0.0405379718972583,1,0,0.4320908302329524,0.75,-1,1
2026-04-17 21:08:24.899737,0.0,0.1087320986473344,0.2734656511596771,0.5707316184307895,0.5274411341958949,0.9537596819177574,0.3944442026765942,1,0.9286885960799844,0.7951142754387244,0.928688596079984,0.9286885960799844,0.5582968390487171,0.6316863316429333,0.8874839047274293,0.4395013292367864,0.0,0.1575757575757575,0.0117544616877089,0.1006960555229414,0.5399386126635636,0.5367738861041399,0.5342115636983272,1,0,0.2500952748987552,0.75,-1,1
2026-04-17 21:53:24.899737,0.0,0.5306583696241387,0.5509446872254107,0.0840002927995078,0.0193037544898278,0.7806131918537054,0.6296085262253979,1,0.8509874240563927,0.7531023809470409,0.8509874240563928,0.8509874240563928,0.8388516345057222,0.7066324303556493,0.0348699694336176,0.4805962023833845,0.0,0.0,0.6040947126605529,0.4832147385963786,0.6646375059044286,0.5202386147524154,0.0200814297058352,1,0,0.6838558936066409,0.0,-1,1
2026-04-17 23:43:24.899737,0.0,0.5540084546814487,0.6230354800974474,0.0918602316830103,0.0042696828603866,0.2229578011214086,0.4515255943867484,0,0.3238871281407498,0.2785910092258217,0.3238871281407496,0.3238871281407499,0.913741310529674,0.977259258072492,0.0099977397921388,0.5103661553956613,0.0,0.0,0.7957896641595172,0.616434995505494,0.6225041910153734,0.6829912786219012,0.0048700526845886,1,0,0.0,0.0,-1,1
